,graph_id,aufb_typ,aufb_quelle,aufb_letzte_akt,aufb_bezeichnung,aufb_normalform,aufb_normalform_id,graph_mitgliedschaften_anzahl
10245,orig_lobbyregister_2022-07-06_#0010246,lobbyregister_membership,lobbyregister,2022-07-06,MittelstandsAllianz. Eine Initiative des Bundesverbands mittelständische Wirtschaft Unternehmerverband Deutschlands e.V.,MittelstandsAllianz. Eine Initiative des Bundesverbands mittelständische Wirtschaft Unternehmerverband Deutschlands e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017543,
10246,orig_lobbyregister_2022-03-31_#0010247,lobbyregister_membership,lobbyregister,2022-03-31,Mittelstandsallianz des BVMW,Mittelstandsallianz des BVMW,norm_lobbyregister_eintrag_2022-09-19_#0017545,
10247,orig_lobbyregister_2022-06-22_#0010248,lobbyregister_membership,lobbyregister,2022-06-22,Mittelstandsallianz des BVMW e.V.,Mittelstandsallianz des BVMW e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017546,
10248,orig_lobbyregister_2022-07-21_#0010249,lobbyregister_membership,lobbyregister,2022-07-21,Mittelstands- und Wirtschaftsunion,Mittelstands- und Wirtschaftsunion,norm_lobbyregister_eintrag_2022-09-19_#0017548,
10249,orig_lobbyregister_2022-08-11_#0010250,lobbyregister_membership,lobbyregister,2022-08-11,Mittelstands- und Wirtschaftsunion Berlin,Mittelstands- und Wirtschaftsunion Berlin,norm_lobbyregister_eintrag_2022-09-19_#0017549,
10250,orig_lobbyregister_2022-09-14_#0010251,lobbyregister_membership,lobbyregister,2022-09-14,Mittelstands- und Wirtschaftsunion Berlin (MIT),Mittelstands- und Wirtschaftsunion Berlin (MIT),norm_lobbyregister_eintrag_2022-09-19_#0017550,
10251,orig_lobbyregister_2022-06-30_#0010252,lobbyregister_membership,lobbyregister,2022-06-30,Mittelstands- und Wirtschaftsvereinigung der CDU/CSU (MIT),Mittelstands- und Wirtschaftsvereinigung der CDU/CSU (MIT),norm_lobbyregister_eintrag_2022-09-19_#0017551,
10252,orig_lobbyregister_2022-07-01_#0010253,lobbyregister_membership,lobbyregister,2022-07-01,Mittelstand und Familienunternehmen (EMF),Mittelstand und Familienunternehmen (EMF),norm_lobbyregister_eintrag_2022-09-19_#0017553,
10253,orig_lobbyregister_2022-08-12_#0010254,lobbyregister_membership,lobbyregister,2022-08-12,MIV (Milchindustrie-Verband e.V.),MIV (Milchindustrie-Verband e.V.),norm_lobbyregister_eintrag_2022-09-19_#0017555,
10254,orig_lobbyregister_2022-06-01_#0010255,lobbyregister_membership,lobbyregister,2022-06-01,MIV Milchindustrie-Verband e.V.,MIV Milchindustrie-Verband e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017556,
10255,orig_lobbyregister_2022-02-25_#0010256,lobbyregister_membership,lobbyregister,2022-02-25,Mixed Methods International Research Association,Mixed Methods International Research Association,norm_lobbyregister_eintrag_2022-09-19_#0017557,
10256,orig_lobbyregister_2022-07-28_#0010257,lobbyregister_membership,lobbyregister,2022-07-28,MLA,MLA,norm_lobbyregister_eintrag_2022-09-19_#0017563,
10257,orig_lobbyregister_2022-09-08_#0010258,lobbyregister_membership,lobbyregister,2022-09-08,MMA Global,MMA Global,norm_lobbyregister_eintrag_2022-09-19_#0017566,
10258,orig_lobbyregister_2022-04-12_#0010259,lobbyregister_membership,lobbyregister,2022-04-12,Möbel-Informations-Dienst GmbH,Möbel-Informations-Dienst GmbH,norm_lobbyregister_eintrag_2022-09-19_#0017570,
10259,orig_lobbyregister_2022-07-12_#0010260,lobbyregister_membership,lobbyregister,2022-07-12,Mobifair,Mobifair,norm_lobbyregister_eintrag_2022-09-19_#0017573,
10260,orig_lobbyregister_2022-06-28_#0010261,lobbyregister_membership,lobbyregister,2022-06-28,Mobile Beratung in Thüringen (MOBIT),Mobile Beratung in Thüringen (MOBIT),norm_lobbyregister_eintrag_2022-09-19_#0017575,
10261,orig_lobbyregister_2022-09-05_#0010262,lobbyregister_membership,lobbyregister,2022-09-05,Mobile Retter e.V.,Mobile Retter e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017576,
10262,orig_lobbyregister_2022-07-28_#0010263,lobbyregister_membership,lobbyregister,2022-07-28,Mobile Work Alliance,Mobile Work Alliance,norm_lobbyregister_eintrag_2022-09-19_#0017577,
10263,orig_lobbyregister_2022-06-29_#0010264,lobbyregister_membership,lobbyregister,2022-06-29,Mobilität und Kohlenstoffkreisläufe e.V.,Mobilität und Kohlenstoffkreisläufe e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017581,
10264,orig_lobbyregister_2022-02-24_#0010265,lobbyregister_membership,lobbyregister,2022-02-24,Mobilität und Kohlenstoffkreisläufe e.V. (DGMK),Mobilität und Kohlenstoffkreisläufe e.V. (DGMK),norm_lobbyregister_eintrag_2022-09-19_#0017582,
10265,orig_lobbyregister_2022-09-09_#0010266,lobbyregister_membership,lobbyregister,2022-09-09,Mobility2Grid e.V.,Mobility2Grid e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017583,
10266,orig_lobbyregister_2022-05-31_#0010267,lobbyregister_membership,lobbyregister,2022-05-31,Mobility goes Additive e.V.,Mobility goes Additive e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017584,
10267,orig_lobbyregister_2022-08-09_#0010268,lobbyregister_membership,lobbyregister,2022-08-09,Modellflugsportverband Deutschland e.V.,Modellflugsportverband Deutschland e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017586,
10268,orig_lobbyregister_2022-06-21_#0010269,lobbyregister_membership,lobbyregister,2022-06-21,Modell Hohenlohe e.V.,Modell Hohenlohe e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017587,
10269,orig_lobbyregister_2022-06-28_#0010270,lobbyregister_membership,lobbyregister,2022-06-28,Modell Hohenlohe Netzwerk betrieblicher Umweltschutz und nachhaltiges Wirtschaften e.V.,Modell Hohenlohe Netzwerk betrieblicher Umweltschutz und nachhaltiges Wirtschaften e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017588,
10270,orig_lobbyregister_2022-02-24_#0010271,lobbyregister_membership,lobbyregister,2022-02-24,MODfestivals e.V.,MODfestivals e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017591,
10271,orig_lobbyregister_2022-09-13_#0010272,lobbyregister_membership,lobbyregister,2022-09-13,Mofair,Mofair,norm_lobbyregister_eintrag_2022-09-19_#0017593,
10272,orig_lobbyregister_2022-09-07_#0010273,lobbyregister_membership,lobbyregister,2022-09-07,mofair e.V.,mofair e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017594,
10273,orig_lobbyregister_2022-02-23_#0010274,lobbyregister_membership,lobbyregister,2022-02-23,Mofair e.V.,Mofair e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017595,
10274,orig_lobbyregister_2022-07-18_#0010275,lobbyregister_membership,lobbyregister,2022-07-18,Mofair e.V. - Bündnis für fairen Wettbewerb im Schienenpersonenverkehr,Mofair e.V. - Bündnis für fairen Wettbewerb im Schienenpersonenverkehr,norm_lobbyregister_eintrag_2022-09-19_#0017597,
10275,orig_lobbyregister_2022-08-02_#0010276,lobbyregister_membership,lobbyregister,2022-08-02,MO-Ni - Mathe Olympiade,MO-Ni - Mathe Olympiade,norm_lobbyregister_eintrag_2022-09-19_#0017607,
10276,orig_lobbyregister_2022-06-15_#0010277,lobbyregister_membership,lobbyregister,2022-06-15,Monitor Versorgungsforschung Praxisbeirat,Monitor Versorgungsforschung Praxisbeirat,norm_lobbyregister_eintrag_2022-09-19_#0017608,
10277,orig_lobbyregister_2022-08-23_#0010278,lobbyregister_membership,lobbyregister,2022-08-23,Morsumer Kulturfreunde e. V.,Morsumer Kulturfreunde e. V.,norm_lobbyregister_eintrag_2022-09-19_#0017617,
10278,orig_lobbyregister_2022-04-28_#0010279,lobbyregister_membership,lobbyregister,2022-04-28,Moselwein e.V.,Moselwein e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017619,
10279,orig_lobbyregister_2022-02-25_#0010280,lobbyregister_membership,lobbyregister,2022-02-25,Motion Picture Association MPA,Motion Picture Association MPA,norm_lobbyregister_eintrag_2022-09-19_#0017625,
10280,orig_lobbyregister_2022-08-11_#0010281,lobbyregister_membership,lobbyregister,2022-08-11,Motor Presse Club e.V.,Motor Presse Club e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017627,
10281,orig_lobbyregister_2022-02-28_#0010282,lobbyregister_membership,lobbyregister,2022-02-28,Mouvement International de la Jeunesse Agricole et Rurale Catholique (MIJARC),Mouvement International de la Jeunesse Agricole et Rurale Catholique (MIJARC),norm_lobbyregister_eintrag_2022-09-19_#0017631,
10282,orig_lobbyregister_2022-05-18_#0010283,lobbyregister_membership,lobbyregister,2022-05-18,MoWiN.net e.V,MoWiN.net e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017634,
10283,orig_lobbyregister_2022-06-21_#0010284,lobbyregister_membership,lobbyregister,2022-06-21,MoWiN.net e.V.,MoWiN.net e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017634,
10284,orig_lobbyregister_2022-04-19_#0010285,lobbyregister_membership,lobbyregister,2022-04-19,MPB Mehrwegpool der Brauwirtschaft eG,MPB Mehrwegpool der Brauwirtschaft eG,norm_lobbyregister_eintrag_2022-09-19_#0017635,
10285,orig_lobbyregister_2022-07-18_#0010286,lobbyregister_membership,lobbyregister,2022-07-18,MPG (Max-Planck-Gesellschaft),MPG (Max-Planck-Gesellschaft),norm_lobbyregister_eintrag_2022-09-19_#0017638,
10286,orig_lobbyregister_2022-02-25_#0010287,lobbyregister_membership,lobbyregister,2022-02-25,MSL Group,MSL Group,norm_lobbyregister_eintrag_2022-09-19_#0017644,
10287,orig_lobbyregister_2022-07-25_#0010288,lobbyregister_membership,lobbyregister,2022-07-25,MTI Materials Technology Institute,MTI Materials Technology Institute,norm_lobbyregister_eintrag_2022-09-19_#0017648,
10288,orig_lobbyregister_2022-02-25_#0010289,lobbyregister_membership,lobbyregister,2022-02-25,MTM ASSOCIATION e.V.,MTM ASSOCIATION e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017649,
10289,orig_lobbyregister_2022-03-09_#0010290,lobbyregister_membership,lobbyregister,2022-03-09,Mühlen- und Stärkewirtschaft VGMS e.V.,Mühlen- und Stärkewirtschaft VGMS e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017657,
10290,orig_lobbyregister_2022-03-25_#0010291,lobbyregister_membership,lobbyregister,2022-03-25,Mülheim a.d.Ruhr,Mülheim a.d.Ruhr,norm_lobbyregister_eintrag_2022-09-19_#0017660,
10291,orig_lobbyregister_2022-04-25_#0010292,lobbyregister_membership,lobbyregister,2022-04-25,Multistakeholder platform for standardization of the EU,Multistakeholder platform for standardization of the EU,norm_lobbyregister_eintrag_2022-09-19_#0017662,
10292,orig_lobbyregister_2022-05-09_#0010293,lobbyregister_membership,lobbyregister,2022-05-09,München,München,norm_lobbyregister_eintrag_2022-09-19_#0017664,
10293,orig_lobbyregister_2022-02-28_#0010294,lobbyregister_membership,lobbyregister,2022-02-28,Münchener Arbeitskreis für Straßensicherheit (MAS),Münchener Arbeitskreis für Straßensicherheit (MAS),norm_lobbyregister_eintrag_2022-09-19_#0017665,
10294,orig_lobbyregister_2022-09-13_#0010295,lobbyregister_membership,lobbyregister,2022-09-13,Münchener Ernährungsrat e.V.,Münchener Ernährungsrat e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017666,
10295,orig_lobbyregister_2022-03-16_#0010296,lobbyregister_membership,lobbyregister,2022-03-16,Münchner Ernährungsrat e.V.,Münchner Ernährungsrat e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017673,
10296,orig_lobbyregister_2022-04-06_#0010297,lobbyregister_membership,lobbyregister,2022-04-06,Münchner Kreis,Münchner Kreis,norm_lobbyregister_eintrag_2022-09-19_#0017676,
10297,orig_lobbyregister_2022-07-07_#0010298,lobbyregister_membership,lobbyregister,2022-07-07,MÜNCHNER KREIS,MÜNCHNER KREIS,norm_lobbyregister_eintrag_2022-09-19_#0017677,
10298,orig_lobbyregister_2022-07-01_#0010299,lobbyregister_membership,lobbyregister,2022-07-01,Münchner Kreis,Münchner Kreis,norm_lobbyregister_eintrag_2022-09-19_#0017676,
10299,orig_lobbyregister_2022-02-25_#0010300,lobbyregister_membership,lobbyregister,2022-02-25,Münchner Kreis e.V.,Münchner Kreis e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017679,
10300,orig_lobbyregister_2022-01-21_#0010301,lobbyregister_membership,lobbyregister,2022-01-21,Münchner Kreis e. V.,Münchner Kreis e. V.,norm_lobbyregister_eintrag_2022-09-19_#0017680,
10301,orig_lobbyregister_2022-02-28_#0010302,lobbyregister_membership,lobbyregister,2022-02-28,MÜNCHNER KREIS - Übernationale Vereinigung für Kommunikationsforschung e.V.,MÜNCHNER KREIS - Übernationale Vereinigung für Kommunikationsforschung e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017681,
10302,orig_lobbyregister_2022-07-01_#0010303,lobbyregister_membership,lobbyregister,2022-07-01,Mund- und Kieferheilkunde e.V. (DGZMK e.V.),Mund- und Kieferheilkunde e.V. (DGZMK e.V.),norm_lobbyregister_eintrag_2022-09-19_#0017683,
10303,orig_lobbyregister_2022-06-29_#0010304,lobbyregister_membership,lobbyregister,2022-06-29,Munich Aerospace e.V.,Munich Aerospace e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017684,
10304,orig_lobbyregister_2022-06-29_#0010305,lobbyregister_membership,lobbyregister,2022-06-29,Munich Quantum Valley,Munich Quantum Valley,norm_lobbyregister_eintrag_2022-09-19_#0017685,
10305,orig_lobbyregister_2022-02-25_#0010306,lobbyregister_membership,lobbyregister,2022-02-25,Munich Security Conference (MSC),Munich Security Conference (MSC),norm_lobbyregister_eintrag_2022-09-19_#0017687,
10306,orig_lobbyregister_2022-09-15_#0010307,lobbyregister_membership,lobbyregister,2022-09-15,Municipal Waste Europe AISBL,Municipal Waste Europe AISBL,norm_lobbyregister_eintrag_2022-09-19_#0017688,
10307,orig_lobbyregister_2022-06-21_#0010308,lobbyregister_membership,lobbyregister,2022-06-21,Münster,Münster,norm_lobbyregister_eintrag_2022-09-19_#0017689,
10308,orig_lobbyregister_2022-03-22_#0010309,lobbyregister_membership,lobbyregister,2022-03-22,Münsterland e.V.,Münsterland e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017690,
10309,orig_lobbyregister_2022-07-29_#0010310,lobbyregister_membership,lobbyregister,2022-07-29,Musikfonds,Musikfonds,norm_lobbyregister_eintrag_2022-09-19_#0017696,
10310,orig_lobbyregister_2022-04-26_#0010311,lobbyregister_membership,lobbyregister,2022-04-26,Musikfonds e.V.,Musikfonds e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017697,
10311,orig_lobbyregister_2022-06-24_#0010312,lobbyregister_membership,lobbyregister,2022-06-24,Müttergenesungswerk,Müttergenesungswerk,norm_lobbyregister_eintrag_2022-09-19_#0017700,
10312,orig_lobbyregister_2022-09-09_#0010313,lobbyregister_membership,lobbyregister,2022-09-09,Müttergenesungswerk MGW,Müttergenesungswerk MGW,norm_lobbyregister_eintrag_2022-09-19_#0017701,
10313,orig_lobbyregister_2022-02-28_#0010314,lobbyregister_membership,lobbyregister,2022-02-28,Mütterzentren Bundesverband e.V.,Mütterzentren Bundesverband e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017702,
10314,orig_lobbyregister_2022-03-21_#0010315,lobbyregister_membership,lobbyregister,2022-03-21,Muzzle Loaders Assosiaction International Committee (MLAIC),Muzzle Loaders Assosiaction International Committee (MLAIC),norm_lobbyregister_eintrag_2022-09-19_#0017703,
10315,orig_lobbyregister_2022-03-15_#0010316,lobbyregister_membership,lobbyregister,2022-03-15,MVaK - Mittelstandsverband abfallbasierter Kraftstoffe e.V. (gegenseitige Mitgliedschaft),MVaK - Mittelstandsverband abfallbasierter Kraftstoffe e.V. (gegenseitige Mitgliedschaft),norm_lobbyregister_eintrag_2022-09-19_#0017704,
10316,orig_lobbyregister_2022-09-09_#0010317,lobbyregister_membership,lobbyregister,2022-09-09,MVNO Europe,MVNO Europe,norm_lobbyregister_eintrag_2022-09-19_#0017707,
10317,orig_lobbyregister_2022-02-24_#0010318,lobbyregister_membership,lobbyregister,2022-02-24,Myanmar Netzwerk,Myanmar Netzwerk,norm_lobbyregister_eintrag_2022-09-19_#0017715,
10318,orig_lobbyregister_2022-08-02_#0010319,lobbyregister_membership,lobbyregister,2022-08-02,MZEB - BAG med. Behandlungszentrum f. Erwachsene mit Behinderung,MZEB - BAG med. Behandlungszentrum f. Erwachsene mit Behinderung,norm_lobbyregister_eintrag_2022-09-19_#0017721,
10319,orig_lobbyregister_2022-03-16_#0010320,lobbyregister_membership,lobbyregister,2022-03-16,NABU Deutschland,NABU Deutschland,norm_lobbyregister_eintrag_2022-09-19_#0017725,
10320,orig_lobbyregister_2022-08-02_#0010321,lobbyregister_membership,lobbyregister,2022-08-02,NABU - Naturschutzbund Deutschland e.V.,NABU - Naturschutzbund Deutschland e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017727,
10321,orig_lobbyregister_2022-07-25_#0010322,lobbyregister_membership,lobbyregister,2022-07-25,NACE- Firmenmitgliedschaft,NACE- Firmenmitgliedschaft,norm_lobbyregister_eintrag_2022-09-19_#0017728,
10322,orig_lobbyregister_2022-02-28_#0010323,lobbyregister_membership,lobbyregister,2022-02-28,Nachhaltigkeitsforum Hamburg,Nachhaltigkeitsforum Hamburg,norm_lobbyregister_eintrag_2022-09-19_#0017729,
10323,orig_lobbyregister_2022-06-28_#0010324,lobbyregister_membership,lobbyregister,2022-06-28,Nachhaltigkeitsforum Hamburg (NFH),Nachhaltigkeitsforum Hamburg (NFH),norm_lobbyregister_eintrag_2022-09-19_#0017730,
10324,orig_lobbyregister_2022-03-28_#0010325,lobbyregister_membership,lobbyregister,2022-03-28,NACOA USA,NACOA USA,norm_lobbyregister_eintrag_2022-09-19_#0017734,
10325,orig_lobbyregister_2022-09-07_#0010326,lobbyregister_membership,lobbyregister,2022-09-07,Nagelkreuzinitiative Würzburg,Nagelkreuzinitiative Würzburg,norm_lobbyregister_eintrag_2022-09-19_#0017735,
10326,orig_lobbyregister_2022-03-18_#0010327,lobbyregister_membership,lobbyregister,2022-03-18,Nahrungs- und Genussmittelwirtschaft Bremen (NaGeB) e.V.,Nahrungs- und Genussmittelwirtschaft Bremen (NaGeB) e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017737,
10327,orig_lobbyregister_2022-06-30_#0010328,lobbyregister_membership,lobbyregister,2022-06-30,Nah- und Mittelost Initiative der Deutschen Wirtschaft (NMI),Nah- und Mittelost Initiative der Deutschen Wirtschaft (NMI),norm_lobbyregister_eintrag_2022-09-19_#0017738,
10328,orig_lobbyregister_2022-03-10_#0010329,lobbyregister_membership,lobbyregister,2022-03-10,Nah- und Mittelostverein (NUMOV),Nah- und Mittelostverein (NUMOV),norm_lobbyregister_eintrag_2022-09-19_#0017739,
10329,orig_lobbyregister_2022-06-28_#0010330,lobbyregister_membership,lobbyregister,2022-06-28,Nah und Mittelost Verein (NUMOV) e.V.,Nah- und Mittelost Verein e.V. (NUMOV),norm_lobbyregister_eintrag_2022-09-19_#0017744,
10330,orig_lobbyregister_2022-02-24_#0010331,lobbyregister_membership,lobbyregister,2022-02-24,Nah- und Mittelostverein (NUMOV) e.V.,Nah- und Mittelost-Verein e.V. (NUMOV),norm_lobbyregister_eintrag_2022-09-19_#0017745,
10331,orig_lobbyregister_2022-06-30_#0010332,lobbyregister_membership,lobbyregister,2022-06-30,Nah- und Mittelostverein e.V.,Nah- und Mittelostverein e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017740,
10332,orig_lobbyregister_2022-03-28_#0010333,lobbyregister_membership,lobbyregister,2022-03-28,Nah- und Mittelost Verein e.V.,Nah- und Mittelost Verein e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017741,
10333,orig_lobbyregister_2022-07-22_#0010334,lobbyregister_membership,lobbyregister,2022-07-22,Nah- und Mittelost-Verein e.V.,Nah- und Mittelost-Verein e.V.,norm_a_watch_organisation_2022-09-19_#0017742,
10334,orig_lobbyregister_2022-07-27_#0010335,lobbyregister_membership,lobbyregister,2022-07-27,Nah- und Mittel-Ost Verein e.V.,Nah- und Mittel-Ost Verein e.V.,norm_lobbyregister_eintrag_2022-09-19_#0017743,
10335,orig_lobbyregister_2022-05-10_#0010336,lobbyregister_membership,lobbyregister,2022-05-10,Nah- und Mittelostverein e.V. (NuMOV),Nah- und Mittelost-Verein e.V. (NUMOV),norm_lobbyregister_eintrag_2022-09-19_#0017745,
10336,orig_lobbyregister_2022-07-13_#0010337,lobbyregister_membership,lobbyregister,2022-07-13,Nah- und Mittelost Verein e.V. (NUMOV),Nah- und Mittelost Verein e.V. (NUMOV),norm_lobbyregister_eintrag_2022-09-19_#0017744,
